ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Continent
nort2845,North Marquesan,,-8.89412,-140.108,nort2845,mrq,Pacific
nort2847,North Tanna,,-19.3733,169.303,nort2847,tnn,Pacific
nort2877,Northern Kankanay,,17.1057,120.786,nort2877,xnn,Asia
nort2885,Northern Subanen,,8.5232,123.588,nort2885,stb,Asia
nort2920,North Tairora,,-6.51563,145.959,nort2920,tbg,Pacific
nort2930,Northeast Kiwai,,-7.39215,144.667,nort2930,kiw,Pacific
nort2935,Northern Amami-Oshima,,28.2099,129.453,nort2935,ryn,Asia
nort2938,Northern Haida,,54.004532,-132.079257,nort2938,hdn,Americas
nort2942,North Slavey,,63.2671,-123.641,nort2942,scs,Americas
nort2943,North Alaskan Inupiatun,,69.582,-143.77,nort2943,esi,Americas
nort2945,Seward Alaska Inupiatun,,64.77955,-161.80666,nort2945,esk,Americas
nort2951,Northwest Maidu,,39.6721,-121.368,nort2951,mjd,Americas
nort2952,Northeast Maidu,,40.4102,-120.645,nort2952,nmu,Americas
nort2954,Northern Paiute,,40.0799,-119.536,nort2954,pao,Americas
nort2957,Northern Puebla Nahuatl,,20.1356,-97.9814,nort2957,ncj,Americas
nort2959,Northern Tepehuan,,26.4348,-107.379,nort2959,ntp,Americas
nort2961,Northwestern Ojibwa,,51.6192,-87.7862,nort2961,ojb,Americas
nort2966,Northern Pomo,,39.1084,-123.209,nort2966,pej,Americas
nort2972,Northern Emberá,,7.12761,-77.574,nort2972,emp,Americas
nort2973,Northern Pastaza Quichua,,-1.88573,-76.0389,nort2973,qvz,Americas
nort2979,Northern Conchucos Ancash Quechua,,-8.97356,-77.4146,nort2979,qxn,Americas
nort2980,North Junín Quechua,,-11.2132,-75.8128,nort2980,qvn,Americas
nort2984,Northern Pame,,22.0968,-99.6434,nort2984,pmq,Americas
nort2994,Northern Roglai,,12.1967,108.849,nort2994,rog,Asia
nort3139,North Levantine Arabic,,34.1709,36.0468,nort3139,apc,Asia
nort3142,North Mesopotamian Arabic,,36.2986,42.0047,nort3142,ayp,Asia
nort3244,Northern Hmong,,24.041944,104.191944,nort3244,NA,NA
norw1258,Norwegian,,59.92,10.71,norw1258,nor,Europe
nots1237,Notsi,,-3.0557,151.661,nots1237,ncf,Pacific
nott1246,Nottoway,,36.72,-77.115,nott1246,ntw,Americas
nsen1242,Nsenga,,-15.3946,31.3544,nsen1242,nse,Africa
nubi1253,Nubi,,-0.183215,34.7552,nubi1253,kcn,Africa
nucl1235,Eastern Armenian,,40,45,nucl1235,hye,Asia
nucl1240,Mumuye,,8.90347,11.71545,nucl1240,mzm,Africa
nucl1290,Zhenkang Wa,,23.1024,99.108,nucl1290,wbm,Asia
nucl1301,Turkish,,39.8667,32.8667,nucl1301,tur,Asia
nucl1302,Georgian,,41.850397,43.78613,nucl1302,kat,Asia
nucl1305,Kannada,,13.5878,76.1198,nucl1305,kan,Asia
nucl1310,Burmese,,20.7926,93.9665,nucl1310,mya,Asia
nucl1347,Wolof,,15.2534,-15.383,nucl1347,wol,Africa
nucl1396,Sena,,-19.7933,34.9829,nucl1396,seh,Africa
nucl1417,Igbo,,4.62705,7.23441,nucl1417,ibo,Africa
nucl1440,Masalit,,13.2733,22.1752,nucl1440,mls,Africa
nucl1454,Yawa,,-1.77196,136.263,nucl1454,yva,Asia
nucl1460,Madurese,,-7,113,nucl1460,mad,Asia
nucl1593,Kwomtari,,-3.50718,141.488,nucl1593,kwo,Pacific
nucl1594,Mairasi,,-3.4511,134.071,nucl1594,zrs,Asia
nucl1595,Kwerba,,-2.2137,138.486,nucl1595,kwe,Asia
nucl1620,Wahgi,,-6.11629,144.665,nucl1620,wgi,Pacific
nucl1622,Marind,,-8.15651,140.009,nucl1622,mrz,Asia
nucl1630,Barai,,-9.46246,147.899,nucl1630,bbb,Pacific
nucl1632,Sentani,,-2.6013,140.512,nucl1632,set,Asia
nucl1633,Nimboran,,-2.5803,140.179,nucl1633,nir,Asia
nucl1634,Skou,,-2.64378,140.902,nucl1634,skv,Asia
nucl1643,Japanese,,35,135,nucl1643,jpn,Asia
nucl1649,Southern-Coastal Tsimshian,,52.59103,-128.544545,nucl1649,tsi,Americas
nucl1683,Daba,,10.3521,13.6318,nucl1683,dbq,Africa
nucl1695,Bole,,11.4839,11.2322,nucl1695,bol,Africa
nucl1696,Tangale,,9.75444,11.3228,nucl1696,tan,Africa
nucl1706,Mandaic,,31.3443,48.8128,nucl1706,mid,Asia
nuer1246,Nuer,,8.13911,32.3829,nuer1246,nus,Africa
nugu1242,Nugunu (Cameroon),,4.63103,11.1837,nugu1242,yas,Africa
nukn1238,Nukna,,-6.0177,146.969,nukn1238,klt,Pacific
nuku1260,Nukuoro,,3.84,154.975,nuku1260,nkr,Pacific
nung1282,Nung (Myanmar),,27.2887,98.7333,nung1282,nun,Asia
nung1283,Nung (Viet Nam),,20.8965,104.286,nung1283,nut,Asia
nung1290,Wubuy,,-14.2623,135.753,nung1290,nuy,Pacific
nung1291,Nungali,,-14.9109,131.641,nung1291,nug,Pacific
nupe1254,Nupe-Nupe-Tako,,9.18404,5.40031,nupe1254,nup,Africa
nuuc1236,Nuu-chah-nulth,,49.67,-126.67,nuuc1236,nuk,NA
nuuu1241,N/u,,-29.7054,19.0841,nuuu1241,ngh,Africa
nyah1249,Nyaheun,,15.1034,106.543,nyah1249,nev,Asia
nyah1250,Nyahkur,,15.8909,101.515,nyah1250,cbn,Asia
nyak1260,Nyakyusa-Ngonde,,-9.71018,33.7763,nyak1260,nyy,Africa
nyal1250,Nyali,,1.92098,30.0201,nyal1250,nlj,Africa
nyal1254,Belep,,-19.72,163.66,nyal1254,yly,Pacific
nyam1276,Nyamwezi,,-5.08559,32.94452,nyam1276,nym,Africa
nyam1277,Nyambo,,-1.6096,30.9156,nyam1277,now,Africa
nyam1285,Nyam,,9.18024,10.83652,nyam1285,nmi,Africa
nyan1301,Nyangumarta,,-20.6271,121.391,nyan1301,nna,Pacific
nyan1302,Nyangbo,,6.82649,0.37152,nyan1302,nyb,Africa
nyan1307,Nyankole,,-0.46364,30.548,nyan1307,nyn,Africa
nyan1308,Nyanja,,-14.8047,32.8108,nyan1308,nya,Africa
nyan1313,Nyang'i,,3.4997,33.73651,nyan1313,nyp,Africa
nyan1315,Nyangatom,,5.39809,35.6232,nyan1315,nnj,Africa
nyat1246,Nyaturu,,-5.12263,34.6657,nyat1246,rim,Africa
nyaw1247,Nyawaygi,,-18.8743,146.216,nyaw1247,nyt,Pacific
nyig1240,Nyigina,,-17.9594,124.348,nyig1240,nyh,Pacific
nyih1240,Nyiha (Tanzania),,-9.4472,32.9057,nyih1240,nih,Africa
nyis1236,Nyishi-Hill Miri,,27.278263,93.675529,nyis1236,njz,NA
nyor1246,Nyoro,,0.95294,31.3493,nyor1246,nyo,Africa
nyul1247,Nyulnyul,,-16.9129,122.851,nyul1247,nyv,Pacific
nyun1247,Nyunga,,-33.1199,118.151,nyun1247,nys,Pacific
nzad1234,Nzadi,,-4.102208,20.194462,nzad1234,NA,NA
nzan1240,Nzanyi,,10.0666,13.3343,nzan1240,nja,Africa
nzim1238,Nzima,,5.1785,-2.81123,nzim1238,nzi,Africa
obdo1234,Obdorsk Khanty,,66.31,67.09,obdo1234,NA,NA
obol1243,Obolo,,4.62851,7.81985,obol1243,ann,Africa
obom1235,Obo Manobo,,7.29141,125.09,obom1235,obo,Asia
occi1239,Occitan,,44.1415,6.82979,occi1239,oci,Europe
ocot1243,Ocotepec Mixtec,,17.1823,-97.751,ocot1243,mie,Americas
odoo1238,Odoodee,,-6.59222,142.486,odoo1238,kkc,Pacific
odua1238,Odual,,4.83273,6.41493,odua1238,odu,Africa
ogbi1239,Ogbia,,4.75352,6.34034,ogbi1239,ogb,Africa
ogbr1243,Ogbronuagum,,4.74842,6.9058,ogbr1243,ogu,Africa
ogea1238,Ogea,,-5.37766,145.71,ogea1238,eri,Pacific
oira1263,Oirata,,-8.09044,127.201,oira1263,oia,Asia
okan1243,Okanagan,,49.2745,-119.294,okan1243,oka,Americas
okoe1238,Oko-Eni-Osayen,,7.53908,6.15725,okoe1238,oks,Africa
oksa1245,Oksapmin,,-5.20797,142.177,oksa1245,opm,Pacific
okuu1243,Oku,,6.23712,10.5096,okuu1243,oku,Africa
oldc1244,Old Chinese,,36.12,114.32,oldc1244,och,NA
olde1238,Old English (ca. 450-1100),,51.06,-1.31,olde1238,ang,NA
olde1239,Older Runic,,NA,NA,olde1239,NA,NA
oldf1239,Old French (842-ca. 1400),,NA,NA,oldf1239,fro,NA
oldf1241,Old Frisian,,53.35,6.8,oldf1241,ofs,NA
oldg1234,Old Georgian,,NA,NA,oldg1234,oge,NA
oldh1241,Old High German (ca. 750-1050),,52,10,oldh1241,goh,NA
oldi1245,Old Irish (to 900),,53,-8,oldi1245,sga,NA
oldj1239,Old Japanese,,NA,NA,oldj1239,ojp,NA
oldk1249,Old Khmer,,NA,NA,oldk1249,NA,NA
oldk1250,Old Kannada,,NA,NA,oldk1250,NA,NA
oldl1238,Old Latin,,NA,NA,oldl1238,NA,NA
oldm1242,Old Mon,,14.83,100.5,oldm1242,omx,NA
oldm1243,Old Malay,,NA,NA,oldm1243,NA,NA
oldm1244,Old Marathi,,NA,NA,oldm1244,omr,NA
oldn1244,Old Norse,,63.42,10.38,oldn1244,non,NA
oldn1245,Old Nubian,,18.760713,31.748657,oldn1245,onw,NA
oldp1253,Old Provençal,,NA,NA,oldp1253,pro,NA
oldp1254,Old Persian (ca. 600-400 B.C.),,32,54,oldp1254,peo,NA
oldr1238,Old Russian,,NA,NA,oldr1238,orv,NA
olds1250,Old Saxon,,52.37,9.72,olds1250,osx,NA
oldt1248,Old Tamil,,11,78,oldt1248,oty,NA
oldt1249,Old Telugu,,NA,NA,oldt1249,NA,NA
oldu1238,Old Turkic,,NA,NA,oldu1238,oui,NA
oldw1239,Old Welsh,,NA,NA,oldw1239,owl,NA
olek1239,Olekha,,27.2079,90.5546,olek1239,ole,Asia
oloo1241,Olo,,-3.2929,142.131,oloo1241,ong,Pacific
olut1240,Oluta Popoluca,,17.8937,-94.8863,olut1240,plo,Americas
omag1248,Omagua,,-3.526,-69.1667,omag1248,omg,Americas
omah1247,Omaha-Ponca,,42.0944,-96.5295,omah1247,oma,Americas
oman1239,Omani Arabic,,23.25,58.5,oman1239,acx,Asia
omie1241,Ömie,,-9.03136,148.107,omie1241,aom,Pacific
omii1238,Omi,,3.2542,30.5385,omii1238,omi,Africa
onaa1245,Selk'nam,,-54,-68.5,onaa1245,ona,Americas
onei1249,Oneida,,43.438742,-75.708106,onei1249,one,Americas
onge1236,Önge,,10.6926,92.4707,onge1236,oon,Asia
onon1246,Onondaga,,42.92,-76.12,onon1246,ono,Americas
onto1237,Luangiua,,-5.49029,159.701,onto1237,ojv,Pacific
opuu1239,T'apo,,8.47526,33.853,opuu1239,lgn,Africa
orej1242,Maijiki,,-2.86315,-72.4926,orej1242,ore,Americas
oriy1255,Odia,,21,85,oriy1255,ory,NA
orma1241,Orma,,-1.79489,39.60749,orma1241,orc,Africa
ormu1247,Ormuri,,32.6819,69.3444,ormu1247,oru,Asia
ormu1248,Ormu,,-2.51361,140.6015,ormu1248,orz,Asia
oroh1237,Oroha,,-9.7386,161.513,oroh1237,ora,Pacific
orok1265,Orok,,49.3639,143.128,orok1265,oaa,Asia
orok1266,Oroko,,4.89504,9.15209,orok1266,bdu,Africa
orok1269,Orokaiva,,-8.79019,148.09,orok1269,okv,Pacific
orow1242,Orowe,,-21.6269,165.473,orow1242,bpk,Pacific
orow1243,Oro Win,,-10.737,-64.0299,orow1243,orw,Americas
orya1242,Orya,,-2.76483,139.89,orya1242,ury,Asia
osag1243,Osage,,36.7828,-96.2949,osag1243,osa,Americas
otda1235,Ot Danum,,-0.3955,113.469,otda1235,otd,Asia
otor1240,Otoro,,11.1187,30.573,otor1240,otr,Africa
otta1242,Ottawa,,44.5988,-83.226,otta1242,otw,Americas
otuh1238,Otuho,,4.16379,32.6641,otuh1238,lot,Africa
owaa1237,Owa,,-10.82553,162.30467,owaa1237,stn,Pacific
oyda1235,Oyda,,6.13322,36.8541,oyda1235,oyd,Africa
ozol1235,Ozolotepec Zapotec,,16.04,-96.3686,ozol1235,zao,Americas
paaa1242,Pa'a,,11.0175,9.30091,paaa1242,pqa,Africa
paam1238,Paama,,-16.47548,168.23693,paam1238,pma,Pacific
paas1238,Paasaal,,10.2004,-1.8048,paas1238,sig,Africa
paca1245,Pacaraos Quechua,,-11.14278,-76.73046,paca1245,qvp,Americas
paci1278,Pacific Gulf Yupik,,60.4238,-148.043,paci1278,ems,Americas
paco1243,Pacoh,,16.3353,107.094,paco1243,pac,Asia
pado1242,Padoe,,-2.60642,121.236,pado1242,pdo,Asia
paez1247,Páez,,2.61516,-76.3125,paez1247,pbb,Americas
pagi1243,Pagibete,,3.15636,22.1212,pagi1243,pae,Africa
pagu1249,Pagu,,1.2134,127.78,pagu1249,pgu,Asia
pahl1241,Pahlavi,,NA,NA,pahl1241,pal,NA
pahn1237,Pa-Hng,,22.8049,105.165,pahn1237,pha,Asia
paip1241,Paipai,,31.6063,-115.871,paip1241,ppi,Americas
pais1238,Paisaci Prakrit,,NA,NA,pais1238,NA,NA
pait1244,Paite Chin,,24.0381,93.6136,pait1244,pck,Asia
paiw1248,Paiwan,,22.3271,120.806,paiw1248,pwn,Asia
pala1330,Pfaelzisch,,49.701,6.846,pala1330,pfl,Europe
pala1344,Palauan,,7.34138,134.476678,pala1344,pau,Pacific
pala1351,Palantla Chinantec,,17.884,-96.3407,pala1351,cpa,Americas
pale1260,Palenquero,,10.3881,-75.2949,pale1260,pln,Americas
pali1273,Pali,,24.5271,82.251,pali1273,pli,Asia
pali1279,Palikúr,,3.63993,-51.6246,pali1279,plu,Americas
pamp1243,Pampanga,,14.9603,120.502,pamp1243,pam,Asia
pamp1244,Pamplona Atta,,18.4738,121.3,pamp1244,att,Asia
pana1295,Pana (Burkina Faso),,13.3501,-3.36685,pana1295,pnq,Africa
pana1305,Panamint,,36.0007,-117.901,pana1305,par,Americas
pana1307,Panará,,-10.58,-53,pana1307,kre,Americas
pang1290,Pangasinan,,15.9377,120.365,pang1290,pag,Asia
pang1291,Pangutaran Sama,,6.27167,120.536,pang1291,slm,Asia
panj1256,Eastern Panjabi,,30.0368,75.6702,panj1256,pan,Asia
pany1241,Panytyima,,-22.7816,118.723,pany1241,pnw,Pacific
papa1265,Papapana,,-5.92283,155.289,papa1265,ppn,Pacific
papa1268,Papar,,5.57378,115.58,papa1268,dpp,Asia
papi1253,Papiamento,,12.48485,-69.93988,papi1253,pap,Americas
papi1254,Papitalai,,-2.06222,147.417,papi1254,pat,Pacific
papu1250,Papuan Malay,,-2.53482,139.651,papu1250,pmy,Asia
para1299,Parachi,,36.0432,70.8805,para1299,prc,Asia
para1301,South Wa,,22.8658,99.375,para1301,prk,Asia
para1302,Para Naga,,26.2072,95.1618,para1302,pzn,Asia
para1310,Pará Arára,,-3.71263,-53.0657,para1310,aap,Americas
para1311,Paraguayan Guaraní,,-25.60551,-57.08816,para1311,gug,Americas
pare1266,Gorum-Parenga,,19.075,83.9723,pare1266,pcj,Asia
pare1272,Parecís,,-14.5929,-57.4059,pare1272,pab,Americas
pari1256,Päri,,5.09472,32.4822,pari1256,lkr,Africa
pass1247,Pass Valley Yali,,-3.76869,139.26,pass1247,yac,Asia
pate1247,Patep,,-6.91988,146.639,pate1247,ptp,Pacific
patp1243,Patpatar,,-3.74711,152.493,patp1243,gfk,Pacific
patt1248,Pattani,,32.6963,76.5966,patt1248,lae,Asia
patt1249,Kelantan-Pattani Malay,,6.38148,101.41,patt1249,mfa,Asia
patw1250,Patwin,,NA,NA,patw1250,pwi,NA
paum1247,Paumari,,-5.78403,-64.2803,paum1247,pad,Americas
pawn1254,Pawnee,,36.2862,-96.8937,pawn1254,paw,Americas
payn1244,Manat,,-4.94303,144.879,payn1244,pmr,Pacific
pear1247,Pear,,13.593,105.028,pear1247,pcb,Asia
pech1241,Pech,,15.8033,-85.558,pech1241,pay,Americas
pedi1238,Pedi,,-24.7993,29.4718,pedi1238,nso,Africa
pela1242,Pela,,24.2142,97.9183,pela1242,bxd,Asia
pena1270,Penange,,14.38,-4.03,pena1270,NA,NA
pend1242,Pendau,,-0.11396,119.862,pend1242,ums,Asia
peng1244,Pengo,,19.3435,83.6552,peng1244,peg,Asia
penn1240,Pennsylvania German,,40.030507,-76.3211,penn1240,pdc,Americas
peno1244,Peñoles Mixtec,,17.0671,-97.0101,peno1244,mil,Americas
penr1237,Māngarongaro,,-9.082238,-157.922908,penr1237,pnh,Pacific
pent1242,Pentlatch,,49.1936,-124.689,pent1242,ptw,NA
pera1256,Peranakan Indonesian,,-7.982,112.619,pera1256,pea,Asia
peri1253,Peripheral Mongolian,,42.4208,110.157,peri1253,mvf,Asia
pero1241,Pero,,9.62092,11.044,pero1241,pip,Africa
peve1243,Peve,,9.16111,14.441,peve1243,lme,Africa
phai1238,Prai,,19.0383,101.218,phai1238,prt,Asia
phak1238,Phake,,27.8197,95.8131,phak1238,phk,Asia
phal1254,Phalura,,35.5096,71.8421,phal1254,phl,Asia
phoe1239,Phoenician,,34.12,35.65,phoe1239,phn,NA
phom1236,Phom Naga,,26.4715,94.7476,phom1236,nph,Asia
phon1246,Phong-Kniang,,19.9622,104.088,phon1246,pnx,Asia
phry1239,Phrygian,,39.613,31.28,phry1239,xpg,NA
piar1243,Piaroa,,4.41805,-67.7574,piar1243,pid,Americas
picu1248,Picuris Northern Tiwa,,37.083011,-105.267144,picu1248,NA,NA
piem1238,Piemontese,,45.4633,8.32366,piem1238,pms,Europe
piji1239,Pijin,,-9.567,160.137,piji1239,pis,Pacific
pila1245,Pilagá,,-25.0058,-60.1537,pila1245,plg,Americas
pile1238,Vaeakau-Taumako,,-10.173335,166.247188,pile1238,piv,Pacific
pima1248,Pima Bajo,,28.654,-108.326,pima1248,pia,Americas
ping1243,Pingelapese,,6.20743,160.711,ping1243,pif,Pacific
pino1237,Pinotepa Nacional Mixtec,,16.3043,-97.9966,pino1237,mio,Americas
pint1250,Pintupi-Luritja,,-23.2963,130.643,pint1250,piu,Pacific
pint1251,Pintiini,,-29.806,127.632,pint1251,pti,Pacific
pipi1250,Pipil,,13.8931,-89.443,pipi1250,ppl,Americas
pira1253,Pirahã,,-6.77713,-61.8167,pira1253,myp,Americas
pisc1239,Piscataway,,39.073,-76.803,pisc1239,psy,Americas
pitc1234,Pitcairn-Norfolk,,-24.379858,-128.324075,pitc1234,pih,Pacific
pite1240,Pite Saami,,66.4011,17.4261,pite1240,sje,Europe
pitj1243,Pitjantjatjara,,-26.9704,131.357,pitj1243,pjt,Pacific
pitt1247,Pitta Pitta,,-22.7952,139.983,pitt1247,pit,Pacific
plai1258,Plains Cree,,51.2437,-110.463,plai1258,crk,Americas
plat1254,Plateau Malagasy,,-19.5907,47.1211,plat1254,plt,Africa
plau1238,Plautdietsch,,49.578028,-109.353868,plau1238,pdt,Europe
pnar1238,Pnar,,24.8237,92.2628,pnar1238,pbv,Asia
pohn1238,Pohnpeian,,6.87212,158.223,pohn1238,pon,Pacific
poko1263,Pökoot,,1.57023,35.2318,poko1263,pko,Africa
pola1255,Polabian,,52,14,pola1255,pox,NA
polc1243,Polci,,10.0258,9.53362,polc1243,plj,Africa
poli1260,Polish,,51.8439,18.6255,poli1260,pol,Europe
pont1253,Pontic,,41.266015,36.097421,pont1253,pnt,Europe
popt1235,Popti',,15.6609,-91.6633,popt1235,jac,Americas
poqo1253,Poqomam,,14.73252,-89.73796,poqo1253,poc,Americas
poqo1254,Poqomchi',,15.3586,-90.5813,poqo1254,poh,Americas
port1283,Portuguese,,39.91,-8.1,port1283,por,Americas
port1285,Port Sandwich,,-16.4952,167.78,port1285,psw,Pacific
pota1247,Potawatomi,,40.955,-89.1881,pota1247,pot,Americas
pott1240,Pottangi Ollar Gadaba,,18.5968,82.7586,pott1240,gdb,Asia
poum1235,Poumei Naga,,25.1944,94.4618,poum1235,pmx,Asia
pras1239,Prasuni,,35.1731,70.8004,pras1239,prn,Asia
prin1242,Principense,,1.614,7.392,prin1242,pre,Africa
prus1238,Old Prussian,,52.394,14.757,prus1238,prg,Europe
psik1239,Psikye,,10.677,13.569,psik1239,kvj,Africa
puka1242,Pukapuka,,-10.91,-165.83,puka1242,pkp,Pacific
pula1262,Pular,,12.1826,-12.7338,pula1262,fuf,Africa
pula1263,Pulaar,,13.8694,-13.4482,pula1263,fuc,Africa
pulu1242,Puluwatese,,7.35695,149.2005,pulu1242,puw,Pacific
puma1239,Puma,,27.0774,86.838,puma1239,pum,Asia
pume1238,Pumé,,7.10677,-67.5996,pume1238,yae,Americas
pura1257,Purari,,-7.59133,145.036,pura1257,iar,Pacific
pure1242,Purepecha,,19.2467,-101.631,pure1242,tsz,Americas
puri1258,Purik-Sham-Nubra,,34.3386,76.0127,puri1258,prx,Asia
puru1266,Purum,,25.3887,95.0935,puru1266,pub,Asia
puxi1243,Pu-Xian Chinese,,25.37,118.68,puxi1243,cpx,Asia
puyu1239,Puyuma,,22.643,120.996,puyu1239,pyu,Asia
pwoe1235,Pwo Eastern Karen,,15.1915,98.7355,pwoe1235,kjp,Asia
pwow1235,Pwo Western Karen,,17.3622,97.7044,pwow1235,pwo,Asia
qabi1235,Pubiao-Qabiao,,23.2384,104.812,qabi1235,laq,Asia
qanj1241,Q'anjob'al,,15.6846,-91.3043,qanj1241,kjb,Americas
qash1240,Qashqa'i,,28.25931,52.83349,qash1240,qxq,Asia
qima1242,Qimant,,12.8119,37.0542,qima1242,ahg,Africa
quap1242,Quapaw,,36.9471,-94.6634,quap1242,qua,Americas
quec1382,Quechan,,32.7859,-114.599,quec1382,yum,Americas
quey1238,Queyu,,30.3113,100.813,quey1238,qvy,Asia
quil1240,Quileute,,47.9106,-124.603,quil1240,qui,Americas
quin1251,Quinault,,47.4214,-124.16,quin1251,qun,Americas
quio1240,Quiotepec Chinantec,,17.5621,-96.602,quio1240,chq,Americas
rabh1238,Rabha,,25.8248,91.1689,rabh1238,rah,Asia
rade1240,Rade,,12.979,108.41,rade1240,rad,Asia
rajb1243,Rajbanshi,,26.521945,88.038582,rajb1243,rjs,Asia
raji1240,Raji,,28.6151,81.577,raji1240,rji,Asia
rama1270,Rama,,11.5007,-83.8571,rama1270,rma,Americas
ramo1244,Ramoaaina,,-4.17306,152.451,ramo1244,rai,Pacific
rana1246,Rana Tharu,,28.6483,80.4419,rana1246,thr,Asia
rang1265,Rangpuri,,26.3834,88.4536,rang1265,rkt,Asia
rang1266,Rangkas,,29.2278,80.0845,rang1266,rgk,Asia
raoo1244,Rao,,-4.85243,144.511,raoo1244,rao,Pacific
rapa1244,Rapanui,,-27.113,-109.342,rapa1244,rap,Americas
rapa1245,Old Rapa,,-27.6304,-144.338,rapa1245,ray,Pacific
rapo1238,Rapoisi,,-5.78724,154.834,rapo1238,kyx,Pacific
raro1241,Southern Cook Island Maori,,-21.23,-159.78,raro1241,rar,Pacific
rata1244,Ratahan,,1.07592,124.858,rata1244,rth,Asia
raut1239,Raute,,28.9518,81.1617,raut1239,rau,Asia
ravu1237,Ravula,,12.3231,75.6265,ravu1237,yea,Asia
rawa1264,Rawat,,30.0742,80.8005,rawa1264,jnl,Asia
rawa1265,Rawang,,27.1027,97.0738,rawa1265,raw,Asia
rawa1267,Rawa,,-5.83155,145.937,rawa1267,rwo,Pacific
rayo1235,Rayón Zoque,,17.2953,-93.1006,rayo1235,zor,Americas
redg1235,Red Gelao,,23.1868,104.993,redg1235,gir,Asia
reel1238,Reel,,6.32234,30.49451,reel1238,atu,Africa
reja1240,Rejang,,-3.33056,102.434,reja1240,rej,Asia
reja1241,Rejang Kayan,,2.71903,114.169,reja1241,ree,Asia
remb1249,Rembarrnga,,-12.9608,134.308,remb1249,rmb,Pacific
remb1250,Rembong-Wangka,,-8.53361,120.973,remb1250,reb,Asia
remo1247,Remontado Agta,,14.6254,121.453,remo1247,agv,Asia
remo1248,Remo of the Moa river,,-7.33333,-74.0833,remo1248,rem,Americas
rend1243,Rendille,,2.27065,37.3608,rend1243,rel,Africa
reng1252,Rengao,,14.6066,107.859,reng1252,ren,Asia
renn1242,Rennell-Bellona,,-11.6237,160.265,renn1242,mnv,Pacific
rere1240,Rerep,,-16.2934,167.651,rere1240,pgk,Pacific
resh1242,Reshe,,10.77046,4.62395,resh1242,res,Africa
resi1247,Resígaro,,-2.48139,-71.3578,resi1247,rgr,Americas
reun1238,Réunion Creole French,,-21.1131,55.5321,reun1238,rcf,Africa
rian1263,Riantana,,-7.50746,138.484,rian1263,ran,Asia
rita1239,Ritarungo,,-13.4559,135.259,rita1239,rit,Pacific
roma1327,Romanian,,46.3913,24.2256,roma1327,ron,Europe
roma1328,Romagnol,,44.2349,11.7189,roma1328,rgn,NA
romb1245,Romblomanon,,12.4047,122.56,romb1245,rol,Asia
rong1264,Rongpo,,30.528,79.567,rong1264,rnp,Asia
rong1266,Rongmei Naga,,25.098,93.7869,rong1266,nbu,Asia
rong1269,Rongga,,-8.84604,120.702,rong1269,ror,Asia
roon1237,Roon,,-2.43005,134.556,roon1237,rnn,Asia
roto1249,Rotokas,,-5.94339,155.154,roto1249,roo,Pacific
rotu1241,Rotuman,,-12.5008,177.066,rotu1241,rtm,Pacific
rovi1238,Roviana,,-8.20493,157.408,rovi1238,rug,Pacific
ruch1235,Ruching Palaung,,21.6176,98.0915,ruch1235,pce,Asia
ruka1240,Rukai,,22.7738,120.844,ruka1240,dru,Asia
rumu1243,Rumu,,-7.17149,144.179,rumu1243,klq,Pacific
rund1242,Rundi,,-1.44174,31.3191,rund1242,run,Africa
rung1259,Rungus,,6.83989,116.743,rung1259,drg,Asia
russ1263,Russian,,59,50,russ1263,rus,Europe
russ1264,Russia Buriat,,50.8533,105.564,russ1264,bxr,Asia
rusy1239,Rusyn,,48.7171,22.9579,rusy1239,rue,Europe
rutu1240,Rutul,,41.6187,47.3244,rutu1240,rut,Europe
ruun1238,Ruund,,-8.86971,21.4164,ruun1238,rnd,Africa
saaa1240,Sa'a,,-9.60258,161.467,saaa1240,apb,Pacific
saaa1241,Sa,,-15.9534,168.228,saaa1241,sax,Pacific
saaf1238,Saafi-Saafi,,14.625,-17.0568,saaf1238,sav,Africa
saam1283,Saamia,,0.3652,34.0335,saam1283,lsm,Africa
saar1237,Saaroa,,23.2632,120.711,saar1237,sxr,Asia
saba1263,Brunei-Sabah Malay,,4.64808,117.024,saba1263,msi,Asia
saba1268,Sabanê,,-12.9857,-60.335,saba1268,sae,Americas
saba1279,Sabaic,,15.42,45.35,saba1279,xsa,NA
sabe1248,Old Sabellic,,NA,NA,sabe1248,NA,NA
sabu1255,Hawu,,-10.5522,121.847,sabu1255,hvn,Asia
saca1238,Sacapulteco,,15.274,-91.109,saca1238,quv,Americas
sadr1248,Sadri,,23.6585,84.8114,sadr1248,sck,Asia
sadu1234,Sadu,,24.3,102,sadu1234,NA,NA
saek1240,Saek,,17.4558,104.787,saek1240,skb,Asia
safa1243,Safaliba,,8.93768,-2.58467,safa1243,saf,Africa
safe1240,Safeyoka,,-7.05417,146.09,safe1240,apz,Pacific
safw1238,Safwa,,-8.54936,33.4766,safw1238,sbk,Africa
saga1262,Sagalla,,-3.60164,38.5037,saga1262,tga,Africa
saho1246,Saho,,14.75,39.75,saho1246,ssy,Africa
sahu1245,Sahu,,1.00742,127.493,sahu1245,saj,Asia
said1239,Saidi Arabic,,25.4132,30.5302,said1239,aec,Africa
sain1246,Saint Lucian Creole French,,15.3947,-61.3641,sain1246,acf,Americas
saja1240,Sajolang,,27.6595,96.6633,saja1240,sjl,Asia
