ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
baga1272-CLF,baga1272,CLF,FALSE,CLF-0,,ganong_features_1998
baga1273-CLF,baga1273,CLF,FALSE,CLF-0,,relich_general_1973
bagi1246-CLF,bagi1246,CLF,FALSE,CLF-0,,keegan_bagirmi_2016;stevenson_bagirmi_1969
bagr1243-CLF,bagr1243,CLF,FALSE,CLF-0,,gusain_bagri_2000;gusain_descriptive_1999
baha1256-CLF,baha1256,CLF,TRUE,CLF-1,,
baha1258-CLF,baha1258,CLF,FALSE,CLF-0,,flassy_inflections_2002
baha1259-CLF,baha1259,CLF,FALSE,CLF-0,,al-tajir_language_1982;holes_bahraini_1983;prochazka_sii_1981
baha1260-CLF,baha1260,CLF,FALSE,CLF-0,,hackert_urban_2004;kortmann_bahamian_2004;michaelis_bahamian_2013;shilling_non-standard_1978
bahi1252-CLF,bahi1252,CLF,FALSE,CLF-0,,hodgson_bahing_1857;rapacha_kiranti-bayung_2008
bahn1262-CLF,bahn1262,CLF,FALSE,CLF-0,,banker_bahnar_1965;mo_odrong_1973
baik1238-CLF,baik1238,CLF,FALSE,CLF-0,,hull_baikenu_2001
baim1244-CLF,baim1244,CLF,TRUE,CLF-1,,sun_is_2003
bais1246-CLF,bais1246,CLF,FALSE,CLF-0,,haberland_ibaaddo_1988;hayward_bayso_1978;kebebew_grammatical_2018
baja1265-CLF,baja1265,CLF,FALSE,CLF-0,,arends_early_1995;niles_provincial_1980
baje1238-CLF,baje1238,CLF,FALSE,CLF-0,,mackenzie_bajani_1956
baka1272-CLF,baka1272,CLF,FALSE,CLF-0,,leonard_pragmatic_2005
bakh1245-CLF,bakh1245,CLF,TRUE,CLF-1,,anonby_bakhtiari_nodate
baki1244-CLF,baki1244,CLF,FALSE,CLF-0,,
bako1249-CLF,bako1249,CLF,FALSE,CLF-0,,fraser_grammar_1891;kenmogne_lexical_2000;ray_grammar_1926-2
bako1250-CLF,bako1250,CLF,FALSE,CLF-0,,asobo_noun_1989
bala1301-CLF,bala1301,CLF,FALSE,CLF-0,,wilson_outline_1961
bala1302-CLF,bala1302,CLF,FALSE,CLF-0,,fudeman_topics_1999
bala1310-CLF,bala1310,CLF,FALSE,CLF-0,,shetler_notes_1976
bala1311-CLF,bala1311,CLF,FALSE,CLF-0,,gault_ergative_1999
bala1315-CLF,bala1315,CLF,TRUE,CLF-1,,van_den_berg_grammar_2012
bali1278-CLF,bali1278,CLF,TRUE,CLF-1,,
balk1252-CLF,balk1252,CLF,TRUE,CLF-1,,
balt1257-CLF,balt1257,CLF,FALSE,CLF-0,,tenser_lithuanian_2005;tenser_northeastern_2008
balt1258-CLF,balt1258,CLF,FALSE,CLF-0,,read_balti_1934;sharma_balti_2004
balu1257-CLF,balu1257,CLF,TRUE,CLF-1,,schokkin_grammar_2014
bamb1262-CLF,bamb1262,CLF,FALSE,CLF-0,,ahland_grammar_2012;devy_balti_2014;yimam_general_2006
bamb1265-CLF,bamb1265,CLF,FALSE,CLF-0,,wright_noun_2009
bamb1266-CLF,bamb1266,CLF,FALSE,CLF-0,,ayuninjam_mbili_1994
bamb1269-CLF,bamb1269,CLF,FALSE,CLF-0,,bird_kan_1977
bamb1270-CLF,bamb1270,CLF,FALSE,CLF-0,,campbell_aspects_1989
bamu1253-CLF,bamu1253,CLF,FALSE,CLF-0,,nchare_grammar_2012
bana1288-CLF,bana1288,CLF,FALSE,CLF-0,,ramos_verbal_1970
band1340-CLF,band1340,CLF,TRUE,CLF-1,,watson_kujireray_2015
band1352-CLF,band1352,CLF,FALSE,CLF-0,,grossmann_discourse_1992
bang1339-CLF,bang1339,CLF,FALSE,CLF-0,,clendon_clamor_2015
bang1354-CLF,bang1354,CLF,FALSE,CLF-0,,whitehead_grammar_1964
bang1363-CLF,bang1363,CLF,FALSE,CLF-0,,heath_grammar_2018
bang1368-CLF,bang1368,CLF,TRUE,CLF-1,,
bani1254-CLF,bani1254,CLF,TRUE,CLF-1,,
bani1255-CLF,bani1255,CLF,TRUE,CLF-1,,
bank1259-CLF,bank1259,CLF,FALSE,CLF-0,,heath_grammar_2014
bann1247-CLF,bann1247,CLF,FALSE,CLF-0,,lincoln_describing_1976
bant1281-CLF,bant1281,CLF,TRUE,CLF-1,,doornenbal_grammar_2009
baou1238-CLF,baou1238,CLF,FALSE,CLF-0,,timyan_discourse-based_1977
bara1357-CLF,bara1357,CLF,FALSE,CLF-0,,kansakar_grammar_2011
bara1370-CLF,bara1370,CLF,TRUE,CLF-1,,
bara1380-CLF,bara1380,CLF,FALSE,CLF-0,,jones_barasano_1991
barb1263-CLF,barb1263,CLF,FALSE,CLF-0,,beeler_barbareno_1976
bard1255-CLF,bard1255,CLF,FALSE,CLF-0,,bowern_grammar_2012
bare1276-CLF,bare1276,CLF,FALSE,CLF-0,,aikhenvald_bare_1995
bare1279-CLF,bare1279,CLF,FALSE,CLF-0,,lovestrand_linguistic_2012
barg1252-CLF,barg1252,CLF,FALSE,CLF-0,,hepner_bargam_2006
bari1284-CLF,bari1284,CLF,FALSE,CLF-0,,cohen_aspects_2000
bari1286-CLF,bari1286,CLF,FALSE,CLF-0,,gallagher_data_2005
bari1297-CLF,bari1297,CLF,FALSE,CLF-0,,quesada_bari_2004
baro1253-CLF,baro1253,CLF,FALSE,CLF-0,,du_towards_2010
barr1252-CLF,barr1252,CLF,FALSE,CLF-0,,oates_barranbinya_1988
baru1267-CLF,baru1267,CLF,FALSE,CLF-0,,lloyd_bound_1989
baru1269-CLF,baru1269,CLF,FALSE,CLF-0,,farr_tafota_nodate
basa1282-CLF,basa1282,CLF,FALSE,CLF-0,,manda_study_2014
basa1284-CLF,basa1284,CLF,FALSE,CLF-0,,hyman_basaa_2003
basa1287-CLF,basa1287,CLF,FALSE,CLF-0,,
bash1263-CLF,bash1263,CLF,FALSE,CLF-0,,
bash1264-CLF,bash1264,CLF,FALSE,CLF-0,,
bask1236-CLF,bask1236,CLF,FALSE,CLF-0,,
basq1248-CLF,basq1248,CLF,FALSE,CLF-0,,
bass1258-CLF,bass1258,CLF,FALSE,CLF-0,,
bata1285-CLF,bata1285,CLF,FALSE,CLF-0,,
